name,id,latitude,longitude,elevation
TOLEDO LIGHT 2,997344.0,41.826,-83.194,617.0
UNION COUNTY AP,720651.0,40.225,-83.352,1020.0
WAYNE COUNTY AP,725216.0,40.873,-81.887,1138.0
WILMINGTON NWS,724296.0,39.421,-83.822,1066.0
WRIGHT-PATTERSON AFB,745700.0,39.833,-84.05,823.0
YOUNGSTOWN-WARREN,725250.0,41.255,-80.674,1168.0
ZANESVILLE,724286.0,39.944,-81.892,879.0
ADA,722044.0,34.804,-96.671,1017.0
ALTUS AFB,723520.0,34.65,-99.267,1381.0
ALTUS QUARTZ MT,720354.0,34.699,-99.338,1434.0
ALVA,722052.0,36.773,-98.67,1473.0
ARDMORE,723529.0,34.147,-97.123,843.0
ATOKA,722051.0,34.398,-96.148,591.0
BARTLESVILLE,723565.0,36.767,-96.017,715.0
CHANDLER,722099.0,35.724,-96.82,984.0
CHICKASHA,722071.0,35.096,-97.966,1152.0
CLAREMORE,722091.0,36.294,-95.479,725.0
CLINTON,720356.0,35.538,-98.933,1617.0
CLINTON SHERMAN,723526.0,35.357,-99.204,1923.0
CUSHING,720357.0,35.95,-96.773,915.0
DURANT,742513.0,33.942,-96.394,699.0
FREDERICK,723528.0,34.344,-98.983,1257.0
GAGE,746410.0,36.297,-99.769,2192.0
GOODWELL 2 E,723580.0,36.599,-101.595,3268.0
GROVE,722092.0,36.605,-94.738,833.0
GUTHRIE,723537.0,35.852,-97.414,1070.0
GUYMON,722095.0,36.682,-101.505,3123.0
HALLIBURTON FIELD,722078.0,34.471,-97.96,1112.0
HOBART,723525.0,34.989,-99.053,1555.0
LAWTON FORT SILL NORTH,723550.0,34.65,-98.4,1188.0
LAWTON FORT SILL SOUTH,723575.0,34.558,-98.417,1070.0
MCALESTER,723566.0,34.882,-95.783,771.0
MCCURTAIN COUNTY AP,723759.0,33.909,-94.859,472.0
MUSKOGEE-DAVIS,723556.0,35.657,-95.361,610.0
NORMAN NWS,723570.0,35.181,-97.438,1181.0
OKLAHOMA CITY POST,723544.0,35.534,-97.647,1296.0
OKLAHOMA CITY ROGERS,723530.0,35.389,-97.601,1286.0
OKMULGEE,722164.0,35.668,-95.949,722.0
PAULS VALLEY,722173.0,34.711,-97.223,968.0
PONCA CITY,724530.0,36.737,-97.102,1001.0
POTEAU,722178.0,35.021,-94.621,453.0
SALLISAW,722133.0,35.438,-94.803,528.0
SHAWNEE,722187.0,35.357,-96.943,1073.0
STILLWATER,723545.0,36.162,-97.089,984.0
STILLWATER 2 W,746420.0,36.118,-97.091,889.0
STILLWATER 5 WNW,746430.0,36.135,-97.108,889.0
TAHLEQUAH,722199.0,35.929,-95.004,873.0
TINKER AFB,723540.0,35.417,-97.383,1293.0
TULSA INTL,723560.0,36.199,-95.887,650.0
TULSA JONES,723564.0,36.039,-95.984,640.0
VANCE AFB,723535.0,36.333,-97.917,1306.0
WATONGA,720342.0,35.864,-98.421,1549.0
WEATHERFORD STAFFORD,722368.0,35.55,-98.667,1604.0
WEST WOODWARD,722152.0,36.437,-99.521,2188.0
ASTORIA,727910.0,46.157,-123.883,10.0
ASTORIA TONGUE POINT,994011.0,46.207,-123.768,7.0
AURORA,726959.0,45.249,-122.769,197.0
BAKER CITY,726886.0,44.843,-117.809,3360.0
BEND,720638.0,44.095,-121.2,3461.0
BROOKINGS,725985.0,42.074,-124.29,459.0
BURNS,726830.0,43.595,-118.956,4140.0
CAPE ARAGO,994240.0,43.341,-124.375,59.0
COOS BAY 8 SW,726951.0,43.272,-124.319,13.0
CORVALLIS,726945.0,44.5,-123.283,249.0
CORVALLIS 10 SSW,726960.0,44.419,-123.326,312.0
EUGENE,726930.0,44.128,-123.221,354.0
GARIBALDI TILLAMOOK,997706.0,45.555,-123.919,10.0
GRANT COUNTY REGIONAL,726876.0,44.4,-118.967,3698.0
HERMISTON,726883.0,45.826,-119.261,640.0
JOHN DAY 35 WNW,726970.0,44.556,-119.646,2244.0
KLAMATH FALLS,725895.0,42.147,-121.724,4085.0
LA GRANDE,726884.0,45.283,-118.0,2713.0
LAKE COUNTY AP,725976.0,42.167,-120.4,4728.0
MCMINNVILLE,726881.0,45.195,-123.134,161.0
MEACHAM,726885.0,45.511,-118.425,3724.0
MEDFORD,725970.0,42.377,-122.882,1309.0
NEWPORT MUNICIPAL,726950.0,44.583,-124.05,121.0
NEWPORT SOUTH BEACH HARBOR,994026.0,44.626,-124.045,7.0
NEWPORT SOUTH BEACH JETTY,994280.0,44.613,-124.067,30.0
NORTH BEND,726917.0,43.413,-124.244,16.0
ONTARIO,726837.0,44.021,-117.013,2192.0
PENDLETON EASTERN OREGON,726880.0,45.698,-118.855,1486.0
PORT ORFORD,994031.0,42.739,-124.498,26.0
PORTLAND HILLSBORO,726986.0,45.541,-122.949,203.0
PORTLAND INTL,726980.0,45.596,-122.609,20.0
PORTLAND TROUTDALE,726985.0,45.551,-122.409,30.0
REDMOND,726920.0,44.256,-121.139,3045.0
RILEY 10 WSW,727010.0,43.471,-119.692,4583.0
ROME MET,726874.0,42.9,-117.65,3812.0
ROME STATE,726875.0,42.591,-117.864,4049.0
ROSEBURG,726904.0,43.239,-123.355,525.0
SALEM,726940.0,44.905,-123.001,207.0
SCAPPOOSE,726836.0,45.773,-122.861,56.0
SEXTON SUMMIT,725975.0,42.6,-123.366,3832.0
TILLAMOOK,720202.0,45.417,-123.817,36.0
ALLEGHENY COUNTY AP,725205.0,40.355,-79.922,1247.0
ALTOONA-BLAIR COUNTY AP,725126.0,40.296,-78.32,1480.0
AVONDALE 2 N,725160.0,39.859,-75.786,400.0
BRADFORD,725266.0,41.8,-78.633,2142.0
CAPITAL CITY,725118.0,40.217,-76.851,341.0
CHESTER COUNTY AP,720408.0,39.983,-75.867,659.0
CLEARFIELD-LAWRENCE TOWNSHIP,725119.0,41.047,-78.412,1516.0
DOYLESTOWN,725113.0,40.33,-75.123,394.0
DUBOIS,725125.0,41.179,-78.893,1804.0
ERIE,725260.0,42.08,-80.182,728.0
HARRISBURG,723990.0,40.196,-76.772,312.0
INDIANA COUNTY AP,725175.0,40.633,-79.1,1404.0
JOHNSTOWN-CAMBRIA COUNTY AP,725127.0,40.316,-78.834,2283.0
LAFAYETTE HILL,720304.0,40.1,-75.267,302.0
LANCASTER,725116.0,40.12,-76.294,404.0
LEHIGH VALLEY,725170.0,40.65,-75.448,390.0
MUIR AAF,725144.0,40.433,-76.567,489.0
NEW CASTLE,720378.0,41.033,-80.417,1073.0
NEWBOLD,997698.0,40.137,-74.752,59.0
NORTHEAST PHILADELPHIA,724085.0,40.079,-75.013,105.0
PENN VALLEY,725105.0,40.821,-76.864,443.0
PHILADELPHIA HARBOR,997286.0,39.933,-75.142,66.0
PHILADELPHIA INTL,724080.0,39.873,-75.227,10.0
PITTSBURG-BUTLER,725124.0,40.777,-79.95,1247.0
PITTSBURGH INTL,725200.0,40.532,-80.217,1204.0
POCONO MOUNTAINS,725434.0,41.139,-75.379,1916.0
PORT MEADVILLE,725104.0,41.626,-80.215,1401.0
POTTSTOWN,725109.0,40.238,-75.555,289.0
QUAKERTOWN,720324.0,40.435,-75.382,525.0
RAVEN ROCK,722826.0,39.733,-77.433,902.0
READING,725103.0,40.373,-75.959,344.0
UNIVERSITY PARK,725128.0,40.85,-77.85,1240.0
VENANGO,725267.0,41.383,-79.867,1539.0
WASHINGTON COUNTY AP,725117.0,40.133,-80.283,1184.0
WILKES-BARRE SCRANTON,725130.0,41.334,-75.727,932.0
WILLIAMSPORT,725140.0,41.243,-76.922,522.0
WILLOW GROVE NAS,724086.0,40.2,-75.15,361.0
YORK,725114.0,39.918,-76.874,486.0
ROOSEVELT ROADS,785350.0,18.255,-65.641,33.0
BLOCK ISLAND STATE,725058.0,41.168,-71.578,105.0
CONIMUCUT LIGHT,997277.0,41.717,-71.345,33.0
KINGSTON 1 NW,725110.0,41.491,-71.541,115.0
KINGSTON 1 W,725120.0,41.478,-71.542,105.0
NEWPORT HARBOR,997285.0,41.504,-71.326,33.0
NEWPORT STATE,725079.0,41.533,-71.283,171.0
NORTH CENTRAL STATE,725054.0,41.921,-71.491,440.0
PROVIDENCE GREEN,725070.0,41.723,-71.433,56.0
PROVIDENCE HARBOR,997278.0,41.807,-71.401,33.0
PRUDENCE ISLAND POTTER COVE,997294.0,41.637,-71.339,10.0
QUONSET POINT,997288.0,41.586,-71.407,33.0
WESTERLY,722151.0,41.35,-71.799,82.0
AIKEN,720601.0,33.65,-81.683,528.0
ANDERSON,723190.0,34.498,-82.71,761.0
BARNWELL,720602.0,33.25,-81.383,246.0
BEAUFORT COUNTY AP,720612.0,32.412,-80.634,125.0
BEAUFORT MCAS,722085.0,32.483,-80.717,36.0
BERKELEY COUNTY AP,720598.0,33.183,-80.033,72.0
BLACKVILLE 3 W,747840.0,33.355,-81.328,318.0
CHARLESTON EXECUTIVE,720606.0,32.701,-80.003,16.0
CHARLESTON INTL,722080.0,32.895,-80.028,46.0
CHERAW,720605.0,34.717,-79.95,240.0
CHESTER CATAWBA,720599.0,34.783,-81.2,656.0
COLUMBIA METRO,723100.0,33.942,-81.118,226.0
COLUMBIA OWENS,723104.0,33.971,-80.996,213.0
CONWAY-HORRY COUNTY AP,720613.0,33.828,-79.122,33.0
DARLINGTON COUNTY AP,723116.0,34.45,-79.883,194.0
FLORENCE,723106.0,34.188,-79.731,148.0
FOLLY ISLAND,994230.0,32.685,-79.888,10.0
GEORGETOWN,747918.0,33.317,-79.317,39.0
GRAND STRAND,747915.0,33.816,-78.72,33.0
GREENVILLE DOWNTOWN,723119.0,34.846,-82.346,1047.0
GREENVILLE-SPARTANBURG,723120.0,34.906,-82.213,955.0
GREENWOOD COUNTY AP,723124.0,34.249,-82.159,630.0
HARTSVILLE,720633.0,34.4,-80.117,364.0
LAKE MURRAY,998177.0,34.107,-81.271,358.0
LAKE WATEREE,998208.0,34.335,-80.702,285.0
LANCASTER COUNTY AP,720607.0,34.717,-80.85,486.0
LAURENS COUNTY AP,720597.0,34.5,-81.95,696.0
LOWCOUNTRY,720609.0,32.917,-80.633,102.0
MARION COUNTY AP,720608.0,34.181,-79.335,92.0
MARLBORO COUNTY AP,720631.0,34.617,-79.733,148.0
MCCLELLANVILLE 7 NE,747850.0,33.153,-79.364,10.0
MCENTIRE JNGB,723105.0,33.921,-80.801,253.0
MYRTLE BEACH,747910.0,33.683,-78.933,26.0
NEWBERRY,720596.0,34.3,-81.633,568.0
OCCONEE COUNTY AP,723118.0,34.672,-82.886,892.0
ORANGEBURG,723115.0,33.462,-80.858,197.0
OYSTER LANDING,998005.0,33.349,-79.189,13.0
PICKENS COUNTY AP,720744.0,34.817,-82.7,1014.0
ROCK HILL,723117.0,34.987,-81.058,669.0
SANTEE COOPER,723107.0,33.587,-80.209,102.0
SHAW AFB,747900.0,33.967,-80.467,243.0
SUMMERVILLE,720632.0,33.063,-80.279,56.0
SUMTER,720611.0,34.0,-80.367,180.0
WILLIAMSBURG,720604.0,33.717,-79.85,66.0
WOODWARD FIELD,720603.0,34.283,-80.567,302.0
ABERDEEN,726590.0,45.443,-98.413,1296.0
ABERDEEN 35 WNW,726670.0,45.711,-99.13,1959.0
BLACK HILLS,726605.0,44.483,-103.783,3930.0
BROOKINGS,726515.0,44.3,-96.8,1647.0
BUFFALO,726627.0,45.604,-103.546,3005.0
BUFFALO 13 ESE,726640.0,45.516,-103.302,2884.0
CHAMBERLAIN,726530.0,43.767,-99.318,1703.0
CUSTER,726514.0,43.733,-103.611,5545.0
ELLSWORTH AFB,726625.0,44.15,-103.1,3278.0
FAITH,726539.0,45.032,-102.019,2579.0
HURON,726540.0,44.383,-98.217,1289.0
MADISON,720624.0,44.016,-97.086,1716.0
MITCHELL,726545.0,43.774,-98.038,1299.0
MOBRIDGE,726685.0,45.546,-100.408,1716.0
PHILIP,726516.0,44.051,-101.601,2205.0
PIERRE,726560.0,44.381,-100.286,1742.0
PIERRE 24 S,726630.0,44.019,-100.353,2123.0
PINE RIDGE,726517.0,43.021,-102.518,3330.0
RAPID CITY,726620.0,44.046,-103.054,3159.0
SIOUX FALLS,726510.0,43.578,-96.754,1427.0
SIOUX FALLS 14 NNE,726600.0,43.735,-96.622,1594.0
SIOUX FALLS CLIMATE,711680.0,43.734,-96.623,1581.0
SISSETON,726519.0,45.669,-96.991,1161.0
WATERTOWN,726546.0,44.905,-97.149,1749.0
WINNER,726518.0,43.391,-99.842,2031.0
YANKTON GURNEY,726525.0,42.917,-97.383,1171.0
CHATTANOOGA,723240.0,35.034,-85.2,669.0
CLARKSVILLE OUTLAW,723280.0,36.624,-87.419,561.0
CROSSVILLE,723250.0,35.951,-85.081,1867.0
CROSSVILLE 7 NW,754330.0,36.014,-85.135,1913.0
DYERSBURG,723347.0,36.0,-89.409,299.0
KNOXVILLE TYSON,723260.0,35.818,-83.986,961.0
MCKELLAR-SIPES,723346.0,35.593,-88.917,433.0
MEMPHIS INTL,723340.0,35.056,-89.987,253.0
MILLINGTON-MEMPHIS,723284.0,35.35,-89.867,322.0
NASHVILLE INTL,723270.0,36.119,-86.689,600.0
OAK RIDGE,724270.0,36.023,-84.234,899.0
SMYRNA,723273.0,36.009,-86.52,545.0
TRI-CITIES,723350.0,36.48,-82.399,1496.0
ABILENE,722660.0,32.411,-99.682,1791.0
ALICE,722517.0,27.741,-98.025,174.0
ALPINE,720151.0,30.383,-103.683,4514.0
AMARILLO NWS,723630.0,35.233,-101.709,3593.0
ANGELINA COUNTY AP,722446.0,31.236,-94.754,289.0
ARANSAS COUNTY AP,722524.0,28.084,-97.046,23.0
ARLINGTON,722479.0,32.664,-97.094,630.0
AUSTIN 33 NW,747440.0,30.622,-98.085,1362.0
AUSTIN EXECUTIVE,720648.0,30.395,-97.567,617.0
AUSTIN-BERGSTROM,722540.0,30.183,-97.68,479.0
AVENGER FIELD,722192.0,32.473,-100.466,2379.0
BAY CITY,720273.0,28.973,-95.863,46.0
BEEVILLE CHASE FIELD,722556.0,28.367,-97.667,66.0
BEEVILLE MUNICIPAL,720391.0,28.363,-97.792,269.0
BIG SPRING,720271.0,32.213,-101.521,2572.0
BOWIE,720622.0,33.602,-97.776,1102.0
BRENHAM,722553.0,30.219,-96.374,308.0
BRIDGEPORT,720261.0,33.175,-97.828,850.0
BRONTE 11 NNE,747370.0,32.041,-100.249,1998.0
BROOKS COUNTY AP,720269.0,27.207,-98.121,112.0
BROWNSVILLE,722500.0,25.917,-97.419,26.0
BROWNWOOD,722666.0,31.8,-98.95,1378.0
BURNET,722542.0,30.741,-98.235,1289.0
CALDWELL,723761.0,30.516,-96.704,390.0
CALHOUN COUNTY AP,722209.0,28.654,-96.681,30.0
CHEROKEE COUNTY AP,720298.0,31.869,-95.218,676.0
CHILDRESS,723660.0,34.427,-100.283,1952.0
CLEBURNE,720320.0,32.354,-97.434,853.0
COLEMAN,720771.0,31.841,-99.404,1696.0
COLLEGE STATION EASTWOOD,747460.0,30.589,-96.365,305.0
COMANCHE,747355.0,31.917,-98.6,1388.0
CONROE-NORTH HOUSTON REGIONAL,722444.0,30.357,-95.414,246.0
CORPUS CHRISTI INTL,722510.0,27.774,-97.512,43.0
CORPUS CHRISTI NAS,722515.0,27.683,-97.283,20.0
CORSICANA,722469.0,32.031,-96.399,449.0
COTULLA-LA SALLE COUNTY AP,722526.0,28.457,-99.218,476.0
COX FIELD,722587.0,33.633,-95.45,548.0
CURTIS FIELD,723628.0,31.178,-99.324,1827.0
DALHART,747360.0,36.017,-102.55,3990.0
DALLAS EXECUTIVE,722599.0,32.681,-96.868,659.0
DALLAS FORT WORTH,722590.0,32.898,-97.019,561.0
DALLAS HENSLEY FIELD,722585.0,32.733,-96.967,492.0
DALLAS LOVE FIELD,722580.0,32.852,-96.856,440.0
DECATUR,720305.0,33.254,-97.581,1047.0
DEL RIO,722610.0,29.378,-100.927,1001.0
DENTON,722589.0,33.206,-97.199,643.0
DRAUGHON-MILLER CENTRAL TEXAS,722577.0,31.15,-97.417,682.0
DYESS AFB,720965.0,32.433,-99.85,1788.0
EAGLE POINT,997361.0,29.481,-94.917,33.0
EAST TEXAS,722470.0,32.385,-94.712,364.0
EDINBURG,720276.0,26.442,-98.129,79.0
EDINBURG 17 NNE,752550.0,26.526,-98.063,66.0
EDWARDS COUNTY AP,722363.0,29.947,-100.173,2372.0
EL PASO,722700.0,31.811,-106.376,3917.0
ELLINGTON FIELD,722436.0,29.617,-95.167,33.0
FAYETTE REGIONAL,722554.0,29.908,-96.95,325.0
FORT STOCKTON,722618.0,30.912,-102.917,3012.0
FORT WORTH ALLIANCE,722594.0,32.973,-97.318,686.0
FORT WORTH NAS,722595.0,32.767,-97.45,607.0
FREEPORT,998189.0,28.936,-95.294,13.0
FT HOOD AAF,722570.0,31.133,-97.717,925.0
FT WORTH MEACHAM,747390.0,32.819,-97.361,686.0
GAINES COUNTY AP,722107.0,32.675,-102.654,3314.0
GAINESVILLE,722552.0,33.651,-97.197,840.0
GALVESTON,722420.0,29.273,-94.859,7.0
GALVESTON BUOY 42035,996970.0,29.232,-94.413,0.0
GARNER FIELD,722202.0,29.211,-99.744,942.0
GATESVILLE,722323.0,31.421,-97.797,906.0
GEORGETOWN,722547.0,30.679,-97.679,787.0
GIDDINGS LEE COUNTY AP,722113.0,30.169,-96.98,486.0
GILLESPIE COUNTY AP,720323.0,30.243,-98.91,1696.0
GILMER,722112.0,32.699,-94.949,417.0
GRAHAM,720318.0,33.11,-98.555,1122.0
GRANBURY,720286.0,32.444,-97.817,778.0
GREENVILLE MAJORS,722588.0,33.068,-96.065,535.0
HALE COUNTY AP,722174.0,34.167,-101.717,3373.0
HAMILTON,722231.0,31.666,-98.149,1299.0
HARRISON COUNTY AP,720943.0,32.521,-94.308,358.0
HEARNE,720303.0,30.872,-96.622,285.0
HEMPHILL COUNTY AP,722637.0,35.9,-100.4,2395.0
HEREFORD,720393.0,34.85,-102.333,3783.0
HILLSBORO,720295.0,32.084,-97.097,686.0
HONDO,722533.0,29.36,-99.174,919.0
HORSESHOE BAY,720639.0,30.533,-98.367,1093.0
HOUSTON BUSH,722430.0,29.98,-95.36,95.0
HOUSTON DUNN,720594.0,29.717,-95.383,226.0
HOUSTON EXECUTIVE,720617.0,29.8,-95.9,167.0
HOUSTON HOBBY,722440.0,29.638,-95.282,43.0
HOUSTON HOOKS,722429.0,30.068,-95.556,151.0
HOUSTON SOUTHWEST,720637.0,29.5,-95.477,69.0
HUNTSVILLE,722447.0,30.744,-95.586,367.0
HUTCHINSON COUNTY AP,723635.0,35.695,-101.395,3054.0
JASPER COUNTY AP,720296.0,30.886,-94.035,213.0
JIM HOGG COUNTY AP,722338.0,27.349,-98.737,663.0
KERRVILLE,722537.0,29.983,-99.083,1617.0
KILLEEN REGIONAL,722576.0,31.067,-97.833,1014.0
KILLEEN SKYLARK,722575.0,31.083,-97.683,840.0
KIMBLE COUNTY AP,747400.0,30.511,-99.766,1749.0
KINGSVILLE NAS,722516.0,27.5,-97.817,49.0
LACKLAND AFB,722535.0,29.383,-98.583,689.0
LAGO VISTA,720542.0,30.5,-97.967,1230.0
LAMPASAS,720647.0,31.106,-98.196,1214.0
LANCASTER,722143.0,32.579,-96.719,502.0
LAREDO,722520.0,27.533,-99.467,495.0
LAUGHLIN AFB,722615.0,29.367,-100.783,1083.0
LLANO,720110.0,30.784,-98.662,1102.0
LUBBOCK,722670.0,33.666,-101.823,3255.0
MALAQUITE BEACH,997366.0,27.581,-97.216,33.0
MARFA,722640.0,30.371,-104.017,4849.0
MCALLEN,722506.0,26.176,-98.24,102.0
MCCAMPBELL-PORTIER,722369.0,27.917,-97.2,16.0
MCGREGOR,722563.0,31.485,-97.316,591.0
MCKINNEY,722541.0,33.19,-96.591,587.0
MESQUITE,720291.0,32.747,-96.531,446.0
MID VALLEY,722159.0,26.178,-97.973,69.0
MID-WAY,720299.0,32.456,-96.913,748.0
MIDLAND,722324.0,32.036,-102.101,2802.0
MIDLAND INTL,722650.0,31.948,-102.209,2861.0
MINERAL WELLS,722597.0,32.782,-98.06,932.0
MONAHANS 6 ENE,747290.0,31.622,-102.807,2723.0
MOORE COUNTY AP,722214.0,35.858,-102.013,3704.0
MORGANS POINT,997370.0,29.682,-94.985,33.0
MT PLEASANT,720311.0,33.096,-94.961,364.0
MULESHOE 19 S,747270.0,33.956,-102.774,3743.0
MUSTANG BEACH,722008.0,27.812,-97.089,7.0
NACOGDOCHES,722499.0,31.578,-94.709,354.0
NEW BRAUNFELS,722416.0,29.709,-98.046,646.0
NORTH TEXAS REGIONAL,720287.0,33.714,-96.674,748.0
NUECES COUNTY AP,720316.0,27.779,-97.691,79.0
ODESSA-SCHLEMEYER FIELD,722648.0,31.921,-102.387,3002.0
ORANGE COUNTY AP,723629.0,30.069,-93.804,13.0
OZONA,720659.0,30.735,-101.203,2382.0
PALACIOS,722555.0,28.725,-96.254,13.0
PALESTINE,720314.0,31.78,-95.706,423.0
PALESTINE 6 WNW,747490.0,31.78,-95.723,384.0
PAMPA,720313.0,35.613,-100.996,3245.0
PAMPA MESA VISTA,720626.0,35.883,-101.033,2772.0
PANTHER JUNCTION 2 N,747280.0,29.348,-103.209,3494.0
PEARLAND,722427.0,29.519,-95.242,43.0
PECOS,722169.0,31.383,-103.511,2612.0
PERRYTON OCHILTREE COUNTY AP,720315.0,36.414,-100.75,2917.0
PINE SPRINGS GUADALUPE PASS,722620.0,31.831,-104.807,5456.0
PLEASANTON,720395.0,28.95,-98.517,430.0
PORT ARANSAS 32 NNE,747470.0,28.305,-96.823,16.0
PORT ARANSAS PIER,994110.0,27.826,-97.051,0.0
PORT ARTHUR,722410.0,29.951,-94.021,16.0
PORT ISABEL CAMERON COUNTY AP,722508.0,26.166,-97.346,20.0
PORT ISABEL HARBOR,997369.0,26.061,-97.215,33.0
RANDOLPH AFB,722536.0,29.533,-98.262,728.0
REESE AFB,722675.0,33.6,-102.05,3337.0
RUSK COUNTY AP,720577.0,32.15,-94.85,443.0
SABINE PASS,994260.0,29.683,-94.033,3.0
SABINE PASS NORTH,997368.0,29.728,-93.87,10.0
SAN ANGELO,722630.0,31.352,-100.495,1916.0
SAN ANTONIO INTL,722530.0,29.544,-98.484,791.0
SAN ANTONIO STINSON,722523.0,29.339,-98.472,571.0
SAN MARCOS,722539.0,29.891,-97.864,597.0
SANDERSON,747300.0,30.167,-102.417,2838.0
SONORA,747335.0,30.586,-100.649,2139.0
STEPHENS COUNTY AP,720578.0,32.717,-98.892,1283.0
STEPHENVILLE CLARK,722600.0,32.215,-98.178,1322.0
SUGAR LAND,722543.0,29.622,-95.657,85.0
SULPHUR SPRINGS,722362.0,33.167,-95.617,489.0
TERRELL,722489.0,32.71,-96.267,476.0
TERRELL COUNTY AP,722616.0,30.048,-102.213,2323.0
TEXAS GULF COAST REGIONAL,722527.0,29.11,-95.462,26.0
TYLER POUNDS,722448.0,32.354,-95.403,545.0
VALLEY,722505.0,26.228,-97.654,33.0
VICTORIA,722550.0,28.861,-96.93,115.0
WACO,722560.0,31.619,-97.228,499.0
WHARTON,722351.0,29.254,-96.154,102.0
WICHITA FALLS KICKAPOO,720404.0,33.858,-98.49,997.0
WICHITA FALLS SHEPPARD AFB,723510.0,33.979,-98.493,1017.0
WILBARGER COUNTY AP,720281.0,34.226,-99.284,1266.0
WINKLER COUNTY AP,722656.0,31.78,-103.202,2808.0
WINSTON FIELD,722122.0,32.693,-100.951,2431.0
WOOD COUNTY AP,722042.0,32.742,-95.496,433.0
ZAPATA COUNTY AP,720584.0,26.967,-99.25,423.0
BLANDING,724723.0,37.583,-109.483,5869.0
BRIGHAM CITY 28 WNW,725770.0,41.616,-112.544,4951.0
BRYCE CANYON,724756.0,37.706,-112.146,7585.0
CANYONLANDS FIELD,724776.0,38.75,-109.763,4560.0
CARBON COUNTY REGIONAL,724700.0,39.609,-110.755,5922.0
CEDAR CITY,724755.0,37.709,-113.094,5587.0
HANKSVILLE,724733.0,38.417,-110.7,4446.0
HEBER VALLEY,720565.0,40.482,-111.429,5636.0
HILL AFB,725755.0,41.117,-111.967,4790.0
LOGAN-CACHE,724796.0,41.787,-111.853,4455.0
MILFORD,724750.0,38.417,-113.017,5039.0
OGDEN-HINCKLEY,725750.0,41.196,-112.011,4472.0
PROVO,725724.0,40.219,-111.723,4498.0
SALT LAKE CITY INTL,725720.0,40.778,-111.969,4226.0
ST GEORGE,724754.0,37.091,-113.593,2936.0
TORREY 7 E,755710.0,38.303,-111.293,6204.0
VERNAL,725705.0,40.443,-109.513,5269.0
WENDOVER,725810.0,40.721,-114.036,4236.0
BARRE KNAPP,726145.0,44.204,-72.562,1125.0
BENNINGTON MORSE,726166.0,42.891,-73.247,827.0
BURLINGTON INTL,726170.0,44.468,-73.15,331.0
CALEDONIA COUNTY AP,720492.0,44.567,-72.017,1188.0
FRANKLIN COUNTY AP,720494.0,44.933,-73.1,230.0
HARTNES STATE,726115.0,43.344,-72.518,577.0
MORRISVILLE-STOWE,726114.0,44.534,-72.614,732.0
NEWPORT,720493.0,44.883,-72.233,915.0
RUTLAND SOUTHERN VERMONT,725165.0,43.533,-72.95,784.0
ST JOHNSBURY,726140.0,44.42,-72.019,696.0
ACCOMACK COUNTY AP,724026.0,37.647,-75.761,46.0
BLUE RIDGE,745985.0,36.631,-80.018,942.0
CAPE CHARLES 5 ENE,745900.0,37.291,-75.927,30.0
CAPE HENRY LH,997691.0,36.927,-76.007,10.0
CHARLOTTESVILLE 2 SSE,746010.0,37.998,-78.466,1178.0
CHARLOTTESVILLE-ALBEMARLE,724016.0,38.137,-78.455,640.0
CHESAPEAKE,724006.0,36.666,-76.321,20.0
CHESAPEAKE BAY BRIDGE TUNNEL,997299.0,37.036,-76.077,52.0
CHESAPEAKE MONEY POINT,997305.0,36.778,-76.302,33.0
CULPEPER,723098.0,38.527,-77.859,315.0
DANVILLE,724106.0,36.573,-79.335,571.0
DAVISON AAF,724037.0,38.717,-77.183,72.0
DINWIDDIE,724014.0,37.183,-77.5,194.0
EMPORIA-GREENSVILLE,720278.0,36.687,-77.483,128.0
FARMVILLE,724017.0,37.358,-78.438,417.0
FELKER AAF,723087.0,37.133,-76.6,13.0
FENTRESS NALF,725172.0,36.695,-76.136,16.0
FRANKLIN,723083.0,36.698,-76.903,43.0
HANOVER COUNTY MUNICIPAL,723084.0,37.708,-77.434,207.0
INGALLS FIELD,724115.0,37.95,-79.833,3793.0
LANGLEY AFB,745980.0,37.083,-76.36,10.0
LESSBURG,724055.0,39.078,-77.558,390.0
LEWISETTA,997304.0,37.995,-76.465,33.0
LONESOME PINE,724117.0,36.988,-82.53,2684.0
LOUISA COUNTY AP,723114.0,38.01,-77.97,492.0
LYNCHBURG,724100.0,37.321,-79.207,942.0
MANASSAS,724036.0,38.721,-77.515,194.0
MECKLENBURG-BRUNSWICK,724118.0,36.688,-78.054,443.0
MIDDLE PENINSULA,720285.0,37.521,-76.765,23.0
MOUNTIAN EMPIRE,724056.0,36.895,-81.35,2559.0
NASA WALLOPS,724020.0,37.937,-75.466,46.0
NEW RIVER VALLEY,724116.0,37.133,-80.683,2106.0
NEWPORT NEWS DOMINION TERM,997782.0,36.962,-76.424,7.0
NEWPORT NEWS WILLIAMSBURG,723086.0,37.132,-76.493,43.0
NORFOLK INTL,723080.0,36.903,-76.192,30.0
NORFOLK NAS,723085.0,36.937,-76.289,16.0
OCEANA NAS,723075.0,36.817,-76.033,23.0
ORANGE COUNTY AP,722167.0,38.247,-78.046,469.0
QUANTICO MCAF,724035.0,38.504,-77.305,10.0
RICHMOND,724010.0,37.512,-77.323,164.0
ROANOKE-BLACKSBURG,724110.0,37.317,-79.974,1175.0
SHANNON,724033.0,38.267,-77.449,85.0
SHENANDOAH VALLEY,724105.0,38.264,-78.896,1201.0
